"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.062253103E1	8.547300100E-1	2.477998734E0	6.502951145E0	7.011377519E0
1.062453100E1	8.116343617E-1	2.384624958E0	6.526893139E0	6.996107530E0
1.062653096E1	7.541735172E-1	2.161964178E0	6.574777126E0	6.962080225E0
1.062853093E1	7.062895298E-1	1.946485996E0	6.617872715E0	6.934254964E0
1.063053180E1	6.919242740E-1	1.850717902E0	6.637026310E0	6.924885139E0
1.063253266E1	6.655880809E-1	1.659181833E0	6.708852291E0	6.942952608E0
1.063453356E1	6.440402865E-1	1.479616642E0	6.790255070E0	6.979370832E0
1.063653446E1	6.464344859E-1	1.398213744E0	6.835745335E0	7.007160159E0
1.063853449E1	6.512228847E-1	1.247379065E0	6.929119110E0	7.070554251E0
1.064053493E1	6.655880809E-1	1.086967587E0	7.027281284E0	7.141931691E0
1.064253496E1	6.703764796E-1	1.029506683E0	7.087136269E0	7.192829007E0
1.064453499E1	6.895300746E-1	9.504981041E-1	7.154173851E0	7.249903576E0
1.064653503E1	6.823474765E-1	9.624691010E-1	7.091924667E0	7.189390818E0
1.064853503E1	6.248866320E-1	9.935936928E-1	7.096713066E0	7.193125056E0
1.065053416E1	6.488286853E-1	9.888052940E-1	7.194875240E0	7.291429510E0
1.065253329E1	7.302315235E-1	9.768342972E-1	7.549217224E0	7.647099059E0
1.065453329E1	7.661445141E-1	9.792284966E-1	7.697657585E0	7.797422533E0
1.065653329E1	7.948749661E-1	1.053448796E0	7.855675220E0	7.965752554E0
1.065853329E1	8.212111592E-1	1.122880578E0	7.994538784E0	8.114671831E0
1.066053329E1	8.355764151E-1	1.144428372E0	8.087912560E0	8.211104299E0
1.066253326E1	8.643068075E-1	1.209071875E0	8.289025307E0	8.421212596E0
1.066453322E1	8.690952063E-1	1.338358760E0	8.411129951E0	8.561170347E0
1.066653319E1	8.810662031E-1	1.367089152E0	8.466196060E0	8.621002618E0
1.066853316E1	8.738836050E-1	1.436521053E0	8.557176590E0	8.720810541E0
1.067053399E1	8.499416113E-1	1.510741234E0	8.590695381E0	8.763834033E0
1.067253396E1	8.236053586E-1	1.549048543E0	8.588300705E0	8.765659483E0
1.067453392E1	7.733271718E-1	1.623268723E0	8.573935509E0	8.760445558E0
1.067653389E1	7.206547260E-1	1.687912226E0	8.561964989E0	8.756462493E0
1.067853389E1	6.799532771E-1	1.745373011E0	8.583512306E0	8.785519160E0
1.068053372E1	6.607996821E-1	1.769315004E0	8.590695381E0	8.795861466E0
1.068253375E1	5.937620401E-1	1.793257117E0	8.557176590E0	8.763195515E0
1.068453379E1	5.554547906E-1	1.810016513E0	8.523657799E0	8.731404931E0
1.068653382E1	4.979939461E-1	1.843535304E0	8.454225540E0	8.667211193E0
1.068853385E1	4.333505034E-1	1.881842494E0	8.368034363E0	8.587963841E0
1.069053302E1	4.118026793E-1	1.889025092E0	8.332120895E0	8.553492612E0
1.069253218E1	3.806780577E-1	1.896207690E0	8.231564522E0	8.455718412E0
1.069453132E1	3.567360640E-1	1.915361404E0	8.114249229E0	8.344873306E0
1.069653128E1	3.615244627E-1	1.934514999E0	7.994538784E0	8.233207066E0
1.069853125E1	3.375824392E-1	1.944091797E0	7.939472198E0	8.180994659E0
1.070053122E1	2.944868207E-1	1.951274395E0	7.807791233E0	8.053309766E0
1.070253118E1	2.849099934E-1	1.980004787E0	7.692869186E0	7.948699830E0
1.070453115E1	2.920926213E-1	1.996764183E0	7.623437405E0	7.886011867E0
1.070653111E1	2.705447972E-1	2.015917778E0	7.479785442E0	7.751406920E0
1.070853111E1	2.753331959E-1	2.001552582E0	7.360075474E0	7.632347744E0
1.071053198E1	2.825157940E-1	1.996764183E0	7.314585686E0	7.587492743E0
1.071253288E1	3.327940404E-1	1.963245392E0	7.242759228E0	7.511500887E0
1.071453291E1	4.118026793E-1	1.922544003E0	7.187692642E0	7.451757001E0
1.071653294E1	4.381389022E-1	1.903390408E0	7.173327446E0	7.434479631E0
1.071853298E1	5.267243981E-1	1.872265697E0	7.144597054E0	7.404598874E0
1.072053301E1	6.751648784E-1	1.812410712E0	7.146991253E0	7.404064031E0
1.072253304E1	7.350199223E-1	1.798045516E0	7.142202854E0	7.401640600E0
1.072453308E1	8.714894056E-1	1.762132406E0	7.123049259E0	7.389346057E0
1.072653308E1	1.031900883E0	1.723825216E0	7.094318867E0	7.373313569E0
1.072853308E1	1.101332784E0	1.702277422E0	7.087136269E0	7.371443740E0
1.073053221E1	1.223437071E0	1.690306425E0	7.087136269E0	7.387924916E0
1.073253134E1	1.292868972E0	1.651999116E0	7.087136269E0	7.391083259E0
1.073453048E1	1.410184860E0	1.651999116E0	7.115866661E0	7.439978545E0
1.073652961E1	1.527500629E0	1.642422318E0	7.156568050E0	7.499818365E0
1.073852961E1	1.635239720E0	1.666364431E0	7.202057838E0	7.571024797E0
1.074053031E1	1.671152830E0	1.668758631E0	7.245153427E0	7.620351392E0
1.074253028E1	1.728613615E0	1.678335428E0	7.307403088E0	7.694352132E0
1.074453024E1	1.766920805E0	1.726219416E0	7.374440670E0	7.777160008E0
1.074653021E1	1.790862918E0	1.740584612E0	7.422324657E0	7.831202213E0
1.074853017E1	1.778891921E0	1.764526606E0	7.527669430E0	7.933713989E0
1.075053101E1	1.757344007E0	1.831564307E0	7.621043205E0	8.032632527E0
1.075253184E1	1.731007814E0	1.877054095E0	7.666532993E0	8.080559898E0
1.075453267E1	1.666364431E0	1.958456993E0	7.774271965E0	8.188505895E0
1.075653267E1	1.570596337E0	2.027888775E0	7.879617214E0	8.286583927E0
1.075853270E1	1.510741234E0	2.063801765E0	7.925107002E0	8.327600963E0
1.076053274E1	1.407790542E0	2.147598982E0	8.028057098E0	8.428745836E0
1.076253277E1	1.288080573E0	2.229001760E0	8.090307236E0	8.490033662E0
1.076453254E1	1.235408068E0	2.286462545E0	8.116642952E0	8.522560465E0
1.076653257E1	1.132457376E0	2.372653961E0	8.157344818E0	8.570543799E0
1.076853260E1	1.043871999E0	2.454056740E0	8.188468933E0	8.611799272E0
1.077053177E1	1.012747288E0	2.489969730E0	8.195652008E0	8.625214094E0
1.077253090E1	9.504981041E-1	2.545036316E0	8.219594002E0	8.656926825E0
1.077453000E1	8.930372596E-1	2.604891539E0	8.221987724E0	8.670874097E0
1.077652910E1	8.690952063E-1	2.643198729E0	8.229170799E0	8.686833603E0
1.077852820E1	8.379706144E-1	2.710236311E0	8.210017204E0	8.686308658E0
1.078052807E1	8.307880163E-1	2.760514498E0	8.195652008E0	8.687885868E0
1.078252803E1	8.116343617E-1	2.791639090E0	8.178892136E0	8.680223252E0
1.078452800E1	7.685387731E-1	2.827552319E0	8.145373344E0	8.656374003E0
1.078652800E1	7.422025204E-1	2.846705914E0	8.111854553E0	8.628834419E0
1.078852800E1	7.398083210E-1	2.861071110E0	8.063970566E0	8.588402968E0
1.079052887E1	7.254431248E-1	2.880224705E0	8.040028572E0	8.571115535E0
1.079252973E1	7.038952708E-1	2.894589901E0	7.996932983E0	8.533759804E0
1.079453060E1	6.799532771E-1	2.887407303E0	7.980173588E0	8.513672996E0
1.079653146E1	6.655880809E-1	2.885013103E0	7.941866398E0	8.475821493E0
1.079853146E1	6.512228847E-1	2.935291290E0	7.889194012E0	8.442713329E0
1.080053093E1	6.440402865E-1	2.940079689E0	7.858069420E0	8.414755580E0
1.080253093E1	6.177040339E-1	2.923320293E0	7.795820236E0	8.348782724E0
1.080453096E1	6.057330370E-1	2.916137695E0	7.750329971E0	8.302914322E0
1.080653100E1	6.033388376E-1	2.916137695E0	7.733570576E0	8.287097843E0
1.080853103E1	5.913678408E-1	2.928108692E0	7.678503990E0	8.239111600E0
1.081053020E1	6.177040339E-1	2.928108692E0	7.649773598E0	8.214281154E0
1.081253023E1	6.296750307E-1	2.928108692E0	7.640196800E0	8.206273107E0
1.081453026E1	6.631938815E-1	2.918531895E0	7.640196800E0	8.205501916E0
1.081653029E1	7.062895298E-1	2.913743496E0	7.659350395E0	8.225229148E0
1.081853029E1	7.182605267E-1	2.906560898E0	7.695263386E0	8.257183116E0
1.082053026E1	7.374141216E-1	2.908955097E0	7.709628582E0	8.273099311E0
1.082253023E1	7.733271718E-1	2.899378300E0	7.762300968E0	8.322123873E0
1.082453046E1	7.781155705E-1	2.887407303E0	7.841310024E0	8.392182533E0
1.082653043E1	7.996633649E-1	2.882618904E0	7.882011414E0	8.430602420E0
1.082853039E1	8.092401624E-1	2.877830505E0	7.977779388E0	8.519491888E0
1.083053122E1	8.188169599E-1	2.899378300E0	8.049605370E0	8.594940508E0
1.083253206E1	8.379706144E-1	2.904166698E0	8.095095634E0	8.641004125E0
1.083453292E1	8.140285611E-1	2.916137695E0	8.183680534E0	8.725773814E0
1.083653382E1	7.924807668E-1	2.949656487E0	8.243535995E0	8.791153785E0
1.083853472E1	8.020575643E-1	2.956839085E0	8.277054787E0	8.825861411E0
1.084053486E1	8.116343617E-1	2.978386879E0	8.312967300E0	8.867635766E0
1.084253489E1	8.092401624E-1	3.002328873E0	8.317755699E0	8.879972307E0
1.084453492E1	8.044517636E-1	3.002328873E0	8.317755699E0	8.879537216E0
1.084653496E1	8.020575643E-1	3.016694069E0	8.308178902E0	8.875222595E0
1.084853499E1	7.996633649E-1	3.062183857E0	8.320150375E0	8.901760148E0
1.085053415E1	8.068459630E-1	3.076549292E0	8.308178902E0	8.896178540E0
1.085253329E1	8.212111592E-1	3.081337690E0	8.291419983E0	8.883505787E0
1.085453329E1	8.403648138E-1	3.117250681E0	8.265083313E0	8.873278255E0
1.085653329E1	8.427590132E-1	3.119644880E0	8.257901192E0	8.867658035E0
1.085853329E1	8.451532125E-1	3.136404276E0	8.217199326E0	8.835931218E0
1.086053329E1	8.619126081E-1	3.129221678E0	8.164526939E0	8.786035613E0
1.086253329E1	8.714894056E-1	3.129221678E0	8.145373344E0	8.769186337E0
1.086453325E1	8.906430602E-1	3.119644880E0	8.116642952E0	8.741013788E0
1.086653322E1	8.906430602E-1	3.100491285E0	8.080730438E0	8.700833046E0
1.086853318E1	9.026140571E-1	3.086126089E0	8.066365242E0	8.683612992E0
1.087053402E1	8.882488012E-1	3.069366693E0	8.052000046E0	8.662834557E0
1.087253398E1	8.355764151E-1	3.028665066E0	8.047211647E0	8.638785523E0
1.087453395E1	7.637503147E-1	3.016694069E0	8.030451775E0	8.612311731E0
1.087653392E1	5.243301988E-1	2.985569477E0	7.975385189E0	8.532017122E0
1.087853388E1	3.136404157E-1	2.944868088E0	7.984961987E0	8.516468534E0
1.088053388E1	2.394201756E-1	2.920926094E0	7.996932983E0	8.517045756E0
1.088253388E1	1.628057212E-1	2.877830505E0	8.059182167E0	8.559137300E0
1.088453392E1	1.795651317E-1	2.844311714E0	8.159738541E0	8.643129399E0
1.088653395E1	1.867477298E-1	2.817975283E0	8.217199326E0	8.688971410E0
1.088853398E1	2.681505978E-1	2.779668093E0	8.324938774E0	8.780835099E0
1.089053315E1	3.615244627E-1	2.779668093E0	8.435071945E0	8.888627192E0
1.089253231E1	4.141969085E-1	2.774879694E0	8.487744331E0	8.939425050E0
1.089453148E1	4.788403511E-1	2.748543501E0	8.578723907E0	9.020991261E0
1.089653061E1	5.123591423E-1	2.772485495E0	8.662521362E0	9.109800440E0
1.089853058E1	5.171475410E-1	2.774879694E0	8.705616951E0	9.151784820E0
1.090053054E1	5.291185975E-1	2.794033289E0	8.796596527E0	9.244820116E0
1.090253051E1	5.554547906E-1	2.829946518E0	8.933065414E0	9.387054118E0
1.090453048E1	5.602431893E-1	2.841917515E0	9.002497673E0	9.457025534E0
1.090653044E1	6.105214357E-1	2.880224705E0	9.119813919E0	9.583289450E0
1.090853041E1	6.248866320E-1	2.940079689E0	9.234735489E0	9.711585423E0
1.091053124E1	6.344634295E-1	2.966415882E0	9.285013199E0	9.767990435E0
1.091253211E1	6.488286853E-1	3.021482468E0	9.375992775E0	9.872161642E0
1.091453214E1	6.105214357E-1	3.093308687E0	9.416694641E0	9.930530349E0
1.091653217E1	5.865794420E-1	3.138798475E0	9.426271439E0	9.952423049E0
1.091853221E1	4.716577232E-1	3.177105665E0	9.378387451E0	9.913153514E0
1.092053184E1	1.268926859E-1	3.081337690E0	9.452607155E0	9.942963630E0
1.092253187E1	7.661445439E-2	3.088520288E0	9.383175850E0	9.878705197E0
1.092453190E1	1.508347094E-1	3.155557871E0	9.263465881E0	9.787343701E0
1.092653194E1	2.944868207E-1	3.253720045E0	9.256282806E0	9.815915037E0
1.092853197E1	3.782838583E-1	3.356670856E0	9.337685585E0	9.929889728E0
1.093053110E1	4.141969085E-1	3.406949043E0	9.385569572E0	9.993386666E0
1.093253024E1	4.333505034E-1	3.509899616E0	9.447818756E0	1.008803585E1
1.093452937E1	4.333505034E-1	3.538630009E0	9.469367027E0	1.011823141E1
1.093652850E1	4.237737060E-1	3.591302633E0	9.483732224E0	1.014978895E1
1.093852850E1	4.381389022E-1	3.648763418E0	9.493309021E0	1.017980139E1
1.094052850E1	4.453215301E-1	3.696647406E0	9.507674217E0	1.021074837E1
1.094252850E1	4.620809257E-1	3.699041605E0	9.538799286E0	1.024134363E1
1.094452847E1	4.884171486E-1	3.701435804E0	9.577106476E0	1.027911216E1
1.094652844E1	5.147533417E-1	3.667917013E0	9.636960983E0	1.032422410E1
1.094852840E1	5.339069963E-1	3.646369219E0	9.677662849E0	1.035558899E1
1.095052923E1	5.219359994E-1	3.648763418E0	9.699210167E0	1.037596114E1
1.095253007E1	5.123591423E-1	3.612850428E0	9.711181641E0	1.037411437E1
1.095453090E1	4.477157295E-1	3.605667830E0	9.706393242E0	1.036413815E1
1.095653173E1	3.495534360E-1	3.603273630E0	9.701604843E0	1.035504249E1
1.095853173E1	2.346317619E-1	3.610456228E0	9.684844971E0	1.033860089E1
1.096053173E1	1.747767180E-1	3.593696833E0	9.660902977E0	1.030913431E1
1.096253177E1	5.267243832E-2	3.562572241E0	9.627384186E0	1.026553562E1
1.096453180E1	-5.746084079E-2	3.536235809E0	9.601048470E0	1.023173481E1
1.096653183E1	-9.337386489E-2	3.512293816E0	9.584288597E0	1.020801227E1
1.096853187E1	-1.819593310E-1	3.483563423E0	9.557952881E0	1.017461481E1
1.097053103E1	-1.987187415E-1	3.493140221E0	9.548376083E0	1.016921843E1
1.097253020E1	-2.633621991E-1	3.483563423E0	9.502885818E0	1.012469321E1
1.097452933E1	-2.873041928E-1	3.469198227E0	9.450213432E0	1.007096887E1
1.097652843E1	-2.896983922E-1	3.430891037E0	9.435848236E0	1.004440991E1
1.097852840E1	-2.992752194E-1	3.418920040E0	9.356839180E0	9.966394500E0
1.098052876E1	-2.992752194E-1	3.394978046E0	9.256282806E0	9.863782894E0
1.098252873E1	-3.375824392E-1	3.368641853E0	9.131784439E0	9.739157914E0
1.098452869E1	-3.256114423E-1	3.366247654E0	9.079112053E0	9.688545905E0
1.098652866E1	-2.753331959E-1	3.392583847E0	8.933065414E0	9.559554970E0
1.098852863E1	-2.130839527E-1	3.418920040E0	8.801384926E0	9.444511402E0
1.099052949E1	-1.843535304E-1	3.426102638E0	8.722375870E0	9.372940111E0
1.099253039E1	-1.149216816E-1	3.445256233E0	8.557176590E0	9.225414283E0
1.099453129E1	-5.985504389E-2	3.471592426E0	8.365639687E0	9.057563909E0
1.099653219E1	-1.197100803E-2	3.473986626E0	8.253112793E0	8.954473583E0
1.099853222E1	7.661445439E-2	3.481169224E0	8.047211647E0	8.768239517E0
1.100053226E1	1.053448766E-1	3.502717018E0	7.963414192E0	8.700349973E0
1.100253229E1	1.029506698E-1	3.526659012E0	7.946654797E0	8.694667623E0
1.100453232E1	1.077390760E-1	3.555389643E0	7.934683800E0	8.695493673E0
1.100653236E1	1.197100878E-1	3.548206806E0	7.898770809E0	8.659947017E0
1.100853236E1	1.053448766E-1	3.545812607E0	7.834127426E0	8.599850994E0
1.101053149E1	7.422025502E-2	3.543418407E0	7.817368031E0	8.583272428E0
1.101253149E1	-1.675941236E-2	3.541024208E0	7.831733227E0	8.595067112E0
1.101453149E1	-7.661445439E-2	3.545812607E0	7.846098423E0	8.610453953E0
1.101653149E1	-1.891419291E-1	3.579331636E0	7.896376610E0	8.671802189E0
1.101853149E1	-3.327940404E-1	3.584120035E0	7.951443195E0	8.728236774E0
1.102053149E1	-3.926490843E-1	3.586514235E0	7.977779388E0	8.755696524E0
1.102253146E1	-4.955997467E-1	3.552995205E0	8.030451775E0	8.795314078E0
1.102453142E1	-5.386953950E-1	3.533841610E0	8.102277756E0	8.855796637E0
1.102653139E1	-5.195417404E-1	3.517082214E0	8.135796547E0	8.878681004E0
1.102853135E1	-4.860229492E-1	3.495534420E0	8.250718117E0	8.973813494E0
1.103053219E1	-4.429273009E-1	3.507505417E0	8.475772858E0	9.183545305E0
1.103253352E1	-4.189853072E-1	3.517082214E0	8.614637375E0	9.314364879E0
1.103453435E1	-3.447650373E-1	3.564966440E0	8.873210907E0	9.568788871E0
1.103653522E1	-2.466027737E-1	3.593696833E0	9.115025520E0	9.800977507E0
1.103853522E1	-1.963245422E-1	3.617638826E0	9.330503464E0	1.000920321E1
1.104053525E1	-1.197100878E-1	3.636792421E0	9.435848236E0	1.011315092E1
1.104253529E1	-5.027823523E-2	3.648763418E0	9.624990463E0	1.029351465E1
1.104453532E1	-3.112462163E-2	3.651157618E0	9.715970039E0	1.037940242E1
1.104653535E1	1.675941236E-2	3.653551817E0	9.876380920E0	1.053050910E1
1.104853538E1	4.548983276E-2	3.651157618E0	1.000566864E1	1.065112324E1
1.105053455E1	6.464344263E-2	3.660734415E0	1.004876423E1	1.069499031E1
1.105253368E1	9.097966552E-2	3.672705412E0	1.012059021E1	1.076677243E1
1.105453365E1	1.197100878E-1	3.672705412E0	1.013495541E1	1.078055734E1
1.105653362E1	1.340752989E-1	3.658340216E0	1.015171432E1	1.079160475E1
1.105853358E1	1.149216816E-1	3.648763418E0	1.017565632E1	1.081067357E1
1.106053355E1	1.268926859E-1	3.639186621E0	1.017805099E1	1.080983363E1
1.106253351E1	1.197100878E-1	3.634398222E0	1.016607952E1	1.079686778E1
1.106453348E1	1.077390760E-1	3.641580820E0	1.012777233E1	1.076310787E1
1.106653345E1	7.422025502E-2	3.648763418E0	1.008707142E1	1.072697501E1
1.106853344E1	3.351882473E-2	3.639186621E0	1.001045704E1	1.065148125E1
1.107053434E1	2.633621916E-2	3.636792421E0	9.957783699E0	1.060115130E1
1.107253438E1	6.224924326E-2	3.622427225E0	9.835680008E0	1.048172005E1
1.107453441E1	5.985504389E-2	3.608062029E0	9.759065628E0	1.040485734E1
1.107653444E1	3.830722719E-2	3.596091032E0	9.739912033E0	1.038264054E1
1.107853448E1	4.788403399E-3	3.598485231E0	9.720758438E0	1.036543600E1
1.108053451E1	-2.394201607E-2	3.627215624E0	9.665691376E0	1.032389733E1
1.108253454E1	-4.309562966E-2	3.643975019E0	9.641749382E0	1.030746052E1
1.108453598E1	-4.548983276E-2	3.655946016E0	9.565135002E0	1.024010831E1
1.108653598E1	-5.267243832E-2	3.665522814E0	9.471760750E0	1.015643065E1
1.108853598E1	-5.506663769E-2	3.665522814E0	9.428665161E0	1.011626495E1
1.109053511E1	-1.197100803E-2	3.651157618E0	9.332897186E0	1.002167976E1
1.109253374E1	2.394201700E-3	3.651157618E0	9.289801598E0	9.981551553E0
1.109453288E1	-2.154781483E-2	3.617638826E0	9.241917610E0	9.924757735E0
1.109653288E1	-4.548983276E-2	3.655946016E0	9.215581894E0	9.914381486E0
1.109853288E1	-5.267243832E-2	3.663128614E0	9.184456825E0	9.888151132E0
1.110053284E1	-6.224924326E-2	3.677493811E0	9.165303230E0	9.875759161E0
1.110253281E1	-5.506663769E-2	3.701435804E0	9.086295128E0	9.811443242E0
1.110453277E1	-5.506663769E-2	3.703830004E0	8.997709274E0	9.730373128E0
1.110653274E1	-6.224924326E-2	3.701435804E0	8.959402084E0	9.694090349E0
1.110853270E1	-7.422025502E-2	3.725377798E0	8.921094894E0	9.667982339E0
1.111053354E1	-9.097966552E-2	3.732560396E0	8.882787704E0	9.635569615E0
1.111253437E1	-1.005564705E-1	3.734954596E0	8.875604630E0	9.629971702E0
1.111453437E1	-1.101332754E-1	3.739742994E0	8.868422508E0	9.625316867E0
1.111653437E1	-1.077390760E-1	3.801992416E0	8.837297440E0	9.621048803E0
1.111853440E1	-1.053448766E-1	3.823540211E0	8.808567047E0	9.603197942E0
1.112053444E1	-1.005564705E-1	3.833117008E0	8.743924141E0	9.547727844E0
1.112253447E1	-8.619125932E-2	3.847482204E0	8.684068680E0	9.498610271E0
1.112453450E1	-9.576806426E-2	3.859453201E0	8.640973091E0	9.464193917E0
1.112653454E1	-1.077390760E-1	3.869029999E0	8.547599792E0	9.383094535E0
1.112853457E1	-9.816227108E-2	3.864241600E0	8.482955933E0	9.322153202E0
1.113053370E1	-1.053448766E-1	3.866635799E0	8.463802338E0	9.305800340E0
1.113253284E1	-1.340752989E-1	3.902548790E0	8.456619263E0	9.314626809E0
1.113453194E1	-1.484405100E-1	3.900154591E0	8.447042465E0	9.305147330E0
1.113653104E1	-1.556231081E-1	3.914519787E0	8.432677269E0	9.298264872E0
1.113853014E1	-1.915361285E-1	3.933673382E0	8.401553154E0	9.278823620E0
1.114053010E1	-2.154781520E-1	3.940855980E0	8.391976357E0	9.273728692E0
1.114253007E1	-2.250549644E-1	3.928884983E0	8.377611160E0	9.255871418E0
1.114452863E1	-2.537853718E-1	3.928884983E0	8.387187958E0	9.265282838E0
1.114652863E1	-2.657563984E-1	3.943250179E0	8.427888870E0	9.308553016E0
1.114852867E1	-2.801215947E-1	3.976768970E0	8.459013939E0	9.351367620E0
1.115052957E1	-2.801215947E-1	3.983951569E0	8.535628319E0	9.423761935E0
1.115253047E1	-2.801215947E-1	3.955221176E0	8.617031097E0	9.485539921E0
1.115453137E1	-2.825157940E-1	3.950432777E0	8.660126686E0	9.522789955E0
1.115653140E1	-2.729389966E-1	3.943250179E0	8.767866135E0	9.617650141E0
1.115853143E1	-2.585737705E-1	3.938461781E0	8.866027832E0	9.704884910E0
1.116053146E1	-2.489969730E-1	3.940855980E0	8.897152901E0	9.734047210E0
1.116253150E1	-2.418143749E-1	3.919308186E0	8.961795807E0	9.784336203E0
1.116453240E1	-2.346317619E-1	3.912125587E0	9.050381660E0	9.862514227E0
1.116653240E1	-2.394201756E-1	3.916913986E0	9.076718330E0	9.888698238E0
1.116853240E1	-2.489969730E-1	3.945644379E0	9.129390717E0	9.948662418E0
1.117053153E1	-2.513911724E-1	3.955221176E0	9.174880028E0	9.994268137E0
1.117253066E1	-2.705447972E-1	3.945644379E0	9.201216698E0	1.001517313E1
1.117452980E1	-3.232172430E-1	3.926490784E0	9.227552414E0	1.003342029E1
1.117652893E1	-3.782838583E-1	3.909731388E0	9.251494408E0	1.005083315E1
1.117852880E1	-4.165911078E-1	3.897760391E0	9.241917610E0	1.003888068E1
1.118052910E1	-4.309563041E-1	3.885789394E0	9.232340813E0	1.002602610E1
1.118252906E1	-4.309563041E-1	3.821146011E0	9.217975616E0	9.987890400E0
1.118452903E1	-4.261679053E-1	3.816357613E0	9.217975616E0	9.985853943E0
1.118652899E1	-4.118026793E-1	3.799597979E0	9.215581894E0	9.976646525E0
1.118852896E1	-4.022258818E-1	3.773261786E0	9.232340813E0	9.981753706E0
1.119052943E1	-3.974374831E-1	3.763684988E0	9.239523888E0	9.984592276E0
1.119253026E1	-3.758896589E-1	3.758896589E0	9.241917610E0	9.984169355E0
1.119453113E1	-3.351882398E-1	3.737348795E0	9.217975616E0	9.952447018E0
1.119653203E1	-3.088520169E-1	3.715801001E0	9.220370293E0	9.945742555E0
1.119853292E1	-2.944868207E-1	3.713406801E0	9.217975616E0	9.942192265E0
1.120053296E1	-2.753331959E-1	3.687070608E0	9.177274704E0	9.894072419E0
1.120253299E1	-2.274491638E-1	3.684676409E0	9.138967514E0	9.856434476E0
1.120453302E1	-2.442085743E-1	3.687070608E0	9.112630844E0	9.833319297E0
1.120653306E1	-2.849099934E-1	3.660734415E0	9.057564735E0	9.773516721E0
1.120853306E1	-3.088520169E-1	3.643975019E0	8.968978882E0	9.685893128E0
1.121053219E1	-3.208230138E-1	3.651157618E0	8.925883293E0	9.649107312E0
1.121253216E1	-3.375824392E-1	3.634398222E0	8.834903717E0	9.559201642E0
